id,friends_w1,popular_w1,actalcoh_w1,friends_w2,popular_w2,actalcoh_w2,friends_w3,popular_w3,actalcoh_w3,friends_w4,popular_w4,actalcoh_w4
06b24,0.5,0.6,0,0,0.2,0,0,0.166666666666667,0,0,0.2,0
06b25,0.5,0.6,0,0.2,0.2,0,0.25,0.2,0,0,0.2,0
06b26,0.8,0.6,1,0.2,0.2,0,0.666666666666667,0.2,0,0,0.2,0
06b28,NaN,0.6,0,0,0.2,0,0.25,0.2,0,0,0.2,0
06c1,NaN,NA,0,0,0.6,0,NaN,0.4,0,NaN,0.4,0
06c2,0.5,NA,1,0.2,0.6,0,0,0.4,1,1,0.4,1
06c3,1,NA,0,0,0.6,0,0.25,0.4,0,1,0.4,0
06c4,NA,NA,0,0.625,0.6,0,0.428571428571429,0.4,0,0.375,0.4,0
06c6,0.375,NA,1,0.5,0.6,0,0.666666666666667,0.4,0,0.666666666666667,0.4,0
06c8,0.5,NA,0,0.25,0.6,0,0.384615384615385,0.4,0,0.142857142857143,0.4,0
06c9,NaN,NA,1,0.25,0.6,0,NaN,0.4,0,NaN,0.4,0
06c10,0.166666666666667,NA,1,0.4,0.6,0,0.333333333333333,0.4,0,0.25,0.4,0
06c11,0.666666666666667,NA,0,0.4,0.6,0,0.166666666666667,0.4,0,0.375,0.4,0
06c12,0.25,NA,1,0,0.6,1,0.5,0.4,1,0.25,0.4,1
06c13,0.4,NA,NA,0,0.6,0,0,0.4,0,0.2,0.4,0
06c14,NA,NA,1,0.454545454545455,0.6,1,0.428571428571429,0.4,1,0.454545454545455,0.4,1
06c15,0.6,NA,0,0.666666666666667,0.6,0,0.666666666666667,0.4,0,0.5,0.4,0
06c16,NaN,NA,0,0.5,0.6,0,0.666666666666667,0.4,0,0.25,0.4,0
06c18,NA,NA,0,0.4,0.6,0,0.4,0.4,0,0.6,0.4,0
06c19,0,NA,0,1,0.6,0,0.333333333333333,0.4,0,0.25,0.4,0
06c20,0.5,NA,1,0.4,0.6,1,0.5,0.4,1,0.375,0.4,1
06c21,0.5,NA,0,0.666666666666667,0.6,0,0.333333333333333,0.4,0,0.333333333333333,0.4,0
06c22,NA,NA,0,0.4,0.6,0,0.625,0.4,0,0.6,0.4,0
06c23,NA,NA,1,0.272727272727273,0.6,1,0.333333333333333,0.4,1,0.5,0.4,1
06c25,NA,NA,0,0.4,0.6,0,0.6,0.4,1,0.4,0.4,1
06c26,0.5,NA,1,0.2,0.6,0,0.333333333333333,0.4,0,0.666666666666667,0.4,0
06c27,0.5,NA,1,0.166666666666667,0.6,1,0.25,0.4,1,0.166666666666667,0.4,1
06c28,0.5,NA,1,0.333333333333333,0.6,1,0.25,0.4,1,0.2,0.4,1
06d1,0.5,0.25,0,0.333333333333333,0,0,0.25,0.5,0,0.166666666666667,0.5,1
06d2,0.5,0.25,0,0.166666666666667,0,0,0.166666666666667,0.5,0,0.6,0.5,0
06d3,0.6,0.25,1,0.222222222222222,0,0,0.363636363636364,0.5,0,0.555555555555556,0.5,0
06d4,0.2,0.25,0,0.333333333333333,0,0,0.5,0.5,0,0.5,0.5,0
06d5,0.5,0.25,0,0.5,0,0,0.25,0.5,0,0.333333333333333,0.5,0
06d9,0.4,0.25,1,0,0,1,0,0.5,1,0.333333333333333,0.5,1
06d10,0.5,0.25,1,0.25,0,1,0.166666666666667,0.5,1,0.333333333333333,0.5,1
06d12,0.333333333333333,0.25,1,0,0,0,0.333333333333333,0.5,0,0,0.5,0
06d14,0.666666666666667,0.25,0,0,0,0,0.4,0.5,0,0,0.5,0
06d15,0.4,0.25,0,0,0,0,0.5,0.5,1,0,0.5,1
06d16,0.142857142857143,0.25,1,0,0,0,0.375,0.5,1,0.444444444444444,0.5,0
06d17,0.5,0.25,0,0.25,0,0,0.428571428571429,0.5,0,0.333333333333333,0.5,0
06d18,0.454545454545455,0.25,0,NaN,0,0,0.375,0.5,0,0.25,0.5,0
06d19,0.666666666666667,0.25,0,0,0,0,0.333333333333333,0.5,0,0,0.5,0
06d20,NaN,0.25,1,1,0,0,NaN,0.5,0,0.25,0.5,1
06d21,0.5,0.25,0,0.75,0,0,0.333333333333333,0.5,0,0.333333333333333,0.5,0
06d22,0.583333333333333,0.25,0,0,0,0,0.307692307692308,0.5,0,0.5,0.5,0
06d23,0.333333333333333,0.25,1,0,0,0,0,0.5,1,0,0.5,0
06d24,1,0.25,1,0.5,0,1,0,0.5,1,0,0.5,1
06d25,0.333333333333333,0.25,0,0.166666666666667,0,0,0.333333333333333,0.5,0,0.428571428571429,0.5,0
06d26,0.428571428571429,0.25,0,0.5,0,1,0.333333333333333,0.5,0,0.333333333333333,0.5,0
06e1,0.5,0.6,0,0,0.6,0,0.333333333333333,0.4,0,0,0.6,0
06e2,0.5,0.6,0,0.25,0.6,0,0,0.4,0,0.5,0.6,0
06e4,0.25,0.6,1,0.75,0.6,1,0.333333333333333,0.4,1,0.333333333333333,0.6,1
06e5,0.166666666666667,0.6,0,0.25,0.6,0,0.6,0.4,0,NA,0.6,0
06e6,0,0.6,0,0.571428571428571,0.6,0,0.666666666666667,0.4,0,0.75,0.6,0
06e7,1,0.6,0,0,0.6,NA,0.5,0.4,1,NA,0.6,0
06e8,0.333333333333333,0.6,0,NA,0.6,1,0.571428571428571,0.4,1,0.363636363636364,0.6,1
06e10,0.6,0.6,1,NA,0.6,1,1,0.4,1,0.25,0.6,1
06e11,0,0.6,1,0.333333333333333,0.6,1,0.666666666666667,0.4,1,NA,0.6,1
06e13,0.333333333333333,0.6,1,NA,0.6,0,0.5,0.4,0,NA,0.6,0
06e14,0.666666666666667,0.6,1,1,0.6,1,0.5,0.4,1,1,0.6,1
06e16,0.333333333333333,0.6,0,0.6,0.6,0,0.4,0.4,0,0.5,0.6,0
06e17,0.333333333333333,0.6,0,0.5,0.6,0,0.571428571428571,0.4,0,NA,0.6,0
06e18,0.571428571428571,0.6,1,1,0.6,1,NaN,0.4,1,0.4,0.6,1
06e19,0,0.6,0,0,0.6,0,NaN,0.4,0,0,0.6,1
06e21,0.333333333333333,0.6,1,0.8,0.6,1,1,0.4,1,0.25,0.6,1
06e22,1,0.6,0,1,0.6,1,1,0.4,1,1,0.6,1
06e23,0.5,0.6,0,0.4,0.6,0,0.666666666666667,0.4,0,0.333333333333333,0.6,NA
06e24,1,0.6,0,0.285714285714286,0.6,1,0.4,0.4,1,0.6,0.6,1
06e25,0.4,0.6,1,NA,0.6,1,0.4,0.4,1,0.666666666666667,0.6,0
06e26,0.333333333333333,0.6,0,0.333333333333333,0.6,0,0.75,0.4,1,0.571428571428571,0.6,0
06e27,0.428571428571429,0.6,0,NA,0.6,1,0.5,0.4,1,NA,0.6,0
06e28,0.5,0.6,0,0,0.6,0,0.5,0.4,0,NA,0.6,0
06f1,0.5,0.2,0,0.571428571428571,0.6,0,0.333333333333333,0.4,0,0.6,0.6,0
06f2,0.5,0.2,0,0.5,0.6,0,0,0.4,0,0.5,0.6,0
06f3,0,0.2,1,0.2,0.6,1,0.2,0.4,1,0.25,0.6,1
06f5,1,0.2,0,0.5,0.6,0,0.6,0.4,0,0.6,0.6,1
06f6,NaN,0.2,0,NaN,0.6,1,NaN,0.4,1,NaN,0.6,1
06f7,0,0.2,1,0.5,0.6,0,0.666666666666667,0.4,0,0.75,0.6,0
06f9,0.333333333333333,0.2,0,0,0.6,0,0,0.4,0,0.5,0.6,0
06f10,1,0.2,0,0.333333333333333,0.6,0,0.5,0.4,0,0.333333333333333,0.6,0
06f11,0.833333333333333,0.2,1,0.5,0.6,1,0.555555555555556,0.4,1,0.5,0.6,1
06f12,0.714285714285714,0.2,1,0.3,0.6,1,0.454545454545455,0.4,0,0.25,0.6,1
06f13,0.2,0.2,0,0,0.6,0,0.428571428571429,0.4,0,0.571428571428571,0.6,1
06f14,0.5,0.2,1,0.5,0.6,1,0.2,0.4,1,NaN,0.6,1
06f15,0.2,0.2,0,0,0.6,0,0,0.4,0,0.333333333333333,0.6,0
06f16,0,0.2,1,0.666666666666667,0.6,0,0.5,0.4,0,0.75,0.6,1
06f17,0.25,0.2,0,0.333333333333333,0.6,0,1,0.4,1,1,0.6,1
06f19,0,0.2,1,0.428571428571429,0.6,0,0.375,0.4,0,0.571428571428571,0.6,0
06f21,NaN,0.2,0,NaN,0.6,0,NaN,0.4,0,NaN,0.6,0
06f22,0.636363636363636,0.2,1,0.375,0.6,0,1,0.4,1,1,0.6,0
06f23,0,0.2,0,0,0.6,0,0.4,0.4,0,0.666666666666667,0.6,0
06f24,0.666666666666667,0.2,0,0.2,0.6,1,0.428571428571429,0.4,1,0.625,0.6,1
06f25,0.333333333333333,0.2,1,0.571428571428571,0.6,1,0.416666666666667,0.4,1,0.583333333333333,0.6,1
06f26,0.666666666666667,0.2,1,0.4,0.6,1,0.6,0.4,1,0.5,0.6,1
06f27,0,0.2,0,1,0.6,1,0,0.4,1,NaN,0.6,1
06f29,0.2,0.2,0,0.428571428571429,0.6,0,0.428571428571429,0.4,1,0.571428571428571,0.6,1
06g1,0.5,0.6,0,0.375,0.2,0,0.333333333333333,0.6,0,0.3,0,0
06g2,0.6,0.6,0,0.375,0.2,0,0.166666666666667,0.6,0,0.125,0,0
06g3,0,0.6,0,0,0.2,0,0.5,0.6,0,0,0,0
06g5,0.583333333333333,0.6,0,0.666666666666667,0.2,0,0.25,0.6,0,0.25,0,0
06g6,0,0.6,1,0.333333333333333,0.2,0,0.4,0.6,1,0.333333333333333,0,1
06g7,0.5,0.6,1,NaN,0.2,1,0.285714285714286,0.6,0,0.166666666666667,0,0
06g8,0.714285714285714,0.6,1,0.666666666666667,0.2,1,0.5,0.6,1,0,0,1
06g10,0.375,0.6,0,0.2,0.2,0,0.5,0.6,0,0.5,0,0
06g11,0.666666666666667,0.6,0,0,0.2,1,0.5,0.6,1,0.5,0,1
06g12,0,0.6,NA,0.666666666666667,0.2,0,1,0.6,0,0.166666666666667,0,0
06g13,0.777777777777778,0.6,0,0.4,0.2,0,0,0.6,1,0,0,1
06g14,0,0.6,0,0,0.2,0,0.666666666666667,0.6,0,0.333333333333333,0,0
06g15,0.428571428571429,0.6,0,1,0.2,0,0.666666666666667,0.6,0,0.142857142857143,0,0
06g16,0.5,0.6,1,0.25,0.2,1,0.142857142857143,0.6,1,NaN,0,1
06g17,0.5,0.6,1,1,0.2,1,0.545454545454545,0.6,1,1,0,1
06g18,1,0.6,1,1,0.2,1,0.8,0.6,1,0.75,0,1
06g19,0.333333333333333,0.6,1,0.2,0.2,0,0.5,0.6,0,0.111111111111111,0,0
06g20,0.25,0.6,0,0,0.2,0,0.333333333333333,0.6,1,0.333333333333333,0,0
06g22,0.714285714285714,0.6,0,1,0.2,1,1,0.6,1,1,0,1
06g23,0.25,0.6,1,0.222222222222222,0.2,0,0.5,0.6,0,0.125,0,0
06g25,0.75,0.6,1,0.5,0.2,1,1,0.6,0,1,0,0
06g28,0.333333333333333,0.6,1,0,0.2,1,0.333333333333333,0.6,1,0,0,1
06h1,NA,0.75,0,0,0.5,0,0.333333333333333,0.5,0,0.4,0,0
06h2,0,0.75,0,0,0.5,0,0,0.5,0,0,0,0
06h3,NaN,0.75,1,0.555555555555556,0.5,0,0.545454545454545,0.5,0,NaN,0,0
06h4,1,0.75,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
06h5,0,0.75,0,0,0.5,0,0,0.5,0,NaN,0,0
06h6,NA,0.75,0,1,0.5,0,0,0.5,0,0,0,0
06h7,NaN,0.75,0,0.714285714285714,0.5,0,NaN,0.5,0,NaN,0,0
06h8,NA,0.75,1,0.75,0.5,0,0.375,0.5,1,0.333333333333333,0,1
06h10,NaN,0.75,0,0.5,0.5,0,0.5,0.5,0,0,0,0
06h11,1,0.75,0,0.4,0.5,0,0.5,0.5,0,0.75,0,0
06h12,0.571428571428571,0.75,1,0.555555555555556,0.5,0,0.4,0.5,1,1,0,1
06h13,NA,0.75,0,0.5,0.5,0,0.75,0.5,0,0.75,0,1
06h14,NaN,0.75,1,0.333333333333333,0.5,1,0.333333333333333,0.5,1,0.285714285714286,0,1
06h17,0,0.75,0,0,0.5,0,0,0.5,0,0,0,0
06h18,NA,0.75,0,0,0.5,0,0.5,0.5,0,0.666666666666667,0,0
06h19,NA,0.75,NA,NaN,0.5,1,0.333333333333333,0.5,0,0.333333333333333,0,0
06h20,NA,0.75,0,0.5,0.5,0,0.5,0.5,0,0.25,0,0
06h21,0,0.75,0,0,0.5,0,0,0.5,0,0,0,0
06h22,0.8,0.75,1,0.666666666666667,0.5,1,0.666666666666667,0.5,1,1,0,1
06h23,0,0.75,0,0,0.5,0,0.142857142857143,0.5,0,0,0,0
06h25,0,0.75,0,0,0.5,0,0,0.5,0,0.2,0,0
06h26,0.75,0.75,1,0.166666666666667,0.5,1,0.333333333333333,0.5,1,0.5,0,1
06h27,1,0.75,1,1,0.5,1,1,0.5,0,NaN,0,1
06i1,0,0,0,NaN,0,0,0,0,0,0,0.25,0
06i2,0.5,0,0,0.333333333333333,0,0,0.2,0,0,0.4,0.25,0
06i3,NaN,0,0,0,0,0,0,0,0,0,0.25,0
06i4,0,0,1,0,0,0,0,0,0,0,0.25,0
06i5,0.333333333333333,0,1,0,0,0,0.25,0,0,0,0.25,0
06i6,NaN,0,0,0,0,0,0,0,0,0.1,0.25,0
06i7,0.333333333333333,0,0,0,0,0,0,0,0,0,0.25,0
06i8,0.5,0,1,0,0,1,0,0,1,0,0.25,1
06i10,0,0,0,0,0,0,0,0,0,0,0.25,0
06i11,0.5,0,1,0,0,0,0,0,1,0.25,0.25,1
06i13,0.5,0,0,0,0,0,0,0,0,0,0.25,0
06i14,0,0,0,0,0,0,0.2,0,0,0.4,0.25,0
06i15,0,0,0,0.25,0,0,0.333333333333333,0,0,0.333333333333333,0.25,0
06i16,0.333333333333333,0,1,0,0,0,0.25,0,0,0.25,0.25,1
06i17,0,0,0,0,0,0,0,0,0,0.2,0.25,0
06i18,0,0,0,0,0,0,0.5,0,0,0,0.25,0
06i19,0,0,0,0.25,0,0,0.166666666666667,0,0,0.5,0.25,0
06i20,0.75,0,0,0,0,0,0.142857142857143,0,0,0.333333333333333,0.25,0
06i21,1,0,1,0,0,1,0,0,1,0,0.25,1
06i22,0.4,0,1,0.333333333333333,0,0,0,0,1,0,0.25,1
06i23,0.5,0,1,0,0,0,0,0,0,0,0.25,0
07a1,0,0.333333333333333,0,0.25,0.333333333333333,0,0.25,0.333333333333333,0,1,0,1
07a4,NaN,0.333333333333333,0,NaN,0.333333333333333,0,0.5,0.333333333333333,0,1,0,0
07a5,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0
07a6,0,0.333333333333333,1,0.5,0.333333333333333,0,0.5,0.333333333333333,0,0,0,1
07a7,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0,0
07a8,0,0.333333333333333,0,0.166666666666667,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0
07a13,0.333333333333333,0.333333333333333,0,0.25,0.333333333333333,0,0.25,0.333333333333333,1,0,0,1
07a14,0.2,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0
07a15,0,0.333333333333333,1,0,0.333333333333333,0,0.25,0.333333333333333,0,0,0,0
07a16,0.2,0.333333333333333,0,0.142857142857143,0.333333333333333,0,0.25,0.333333333333333,0,0.4,0,0
07b1,NaN,NA,0,NaN,0.25,0,0,0.25,0,0,0.25,0
07b2,NaN,NA,1,NaN,0.25,0,NaN,0.25,0,0.333333333333333,0.25,0
07b5,0.428571428571429,NA,NA,0,0.25,1,0,0.25,1,0.375,0.25,1
07b6,0.6,NA,1,0,0.25,0,0.5,0.25,1,0.2,0.25,1
07b8,NA,NA,1,0.2,0.25,0,0.2,0.25,0,0.5,0.25,0
07b9,0.833333333333333,NA,0,0,0.25,0,0,0.25,0,0,0.25,0
07b10,0.5,NA,1,0,0.25,0,0.25,0.25,1,0.571428571428571,0.25,0
07b11,1,NA,0,0,0.25,1,0.5,0.25,0,1,0.25,0
07b12,0.5,NA,1,0.2,0.25,0,0.2,0.25,0,0.4,0.25,1
07b13,1,NA,1,1,0.25,1,1,0.25,1,1,0.25,1
07b14,1,NA,1,1,0.25,0,0.75,0.25,1,1,0.25,1
07b15,NA,NA,0,0.25,0.25,0,0.333333333333333,0.25,0,0.333333333333333,0.25,0
07b17,1,NA,1,0.5,0.25,1,1,0.25,1,1,0.25,1
07b18,NA,NA,0,0.2,0.25,0,0.25,0.25,0,0.333333333333333,0.25,0
07b22,1,NA,0,0,0.25,0,0.75,0.25,0,0.333333333333333,0.25,0
07b23,0.4,NA,0,1,0.25,1,1,0.25,1,1,0.25,1
07b24,NaN,NA,1,0,0.25,1,1,0.25,1,0,0.25,1
07b26,0,NA,0,0,0.25,0,0.666666666666667,0.25,0,0.5,0.25,0
07c2,0.333333333333333,0.333333333333333,0,1,0.333333333333333,0,1,0.666666666666667,0,0.4,0.666666666666667,1
07c4,0.333333333333333,0.333333333333333,1,0.5,0.333333333333333,0,1,0.666666666666667,1,0.571428571428571,0.666666666666667,1
07c6,NaN,0.333333333333333,0,0,0.333333333333333,0,1,0.666666666666667,0,0.5,0.666666666666667,0
07c7,NaN,0.333333333333333,0,0.2,0.333333333333333,0,0.5,0.5,0,0.4,0.666666666666667,0
07c8,0,0.333333333333333,1,0,0.333333333333333,1,0.666666666666667,0.666666666666667,1,0.666666666666667,0.666666666666667,1
07c9,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.666666666666667,0,0.333333333333333,0.666666666666667,1
07c10,0.333333333333333,0.333333333333333,0,0.5,0.333333333333333,0,0.5,0.5,0,1,0.666666666666667,0
07c11,0.428571428571429,0.333333333333333,1,1,0.333333333333333,1,0,0.666666666666667,1,0.333333333333333,0.666666666666667,1
07c12,0.3,0.333333333333333,1,0.666666666666667,0.333333333333333,0,0.5,0.666666666666667,1,0.666666666666667,0.666666666666667,1
07c14,0.333333333333333,0.333333333333333,0,0.25,0.333333333333333,0,0.6,0.666666666666667,0,0.625,0.666666666666667,0
07c16,0.333333333333333,0.333333333333333,1,0,0.333333333333333,1,0.428571428571429,0.333333333333333,1,0.571428571428571,0.666666666666667,1
07d1,0,0.75,0,0.4,0.25,0,0.5,0.5,0,0,0.75,0
07d2,0.8,0.75,1,1,0.25,0,0,0.5,1,0.75,0.75,1
07d3,0,0.75,0,0.333333333333333,0.25,0,0.333333333333333,0.5,0,0.5,0.75,0
07d4,0.333333333333333,0.75,0,NaN,0.25,0,0,0.5,0,0,0.75,0
07d5,0.25,0.75,0,0.4,0.25,0,0.5,0.5,0,0.6,0.75,0
07d7,0.454545454545455,0.75,0,0.111111111111111,0.25,1,0.333333333333333,0.5,1,0.666666666666667,0.75,1
07d8,NaN,0.75,1,0.5,0.25,1,1,0.5,1,1,0.75,1
07d9,0,0.75,0,0.2,0.25,1,0.428571428571429,0.5,1,0.75,0.75,1
07d10,0.357142857142857,0.75,1,0,0.25,0,0.4,0.5,1,0.666666666666667,0.75,1
07d11,0.5,0.75,0,0.333333333333333,0.25,0,0,0.5,0,0,0.75,0
07d12,0.6,0.75,0,0.4,0.25,0,0.375,0.5,0,0.333333333333333,0.75,0
07d13,0.75,0.75,0,0.333333333333333,0.25,0,0.333333333333333,0.5,0,0.666666666666667,0.75,0
07d16,0.357142857142857,0.75,1,0.272727272727273,0.25,1,0.25,0.5,1,0.428571428571429,0.75,1
07d17,0,0.75,0,0.375,0.25,0,0.428571428571429,0.5,0,0.571428571428571,0.75,0
07d18,0.666666666666667,0.75,1,0.222222222222222,0.25,0,0.454545454545455,0.5,0,0.666666666666667,0.75,0
07d20,0.75,0.75,1,0,0.25,1,1,0.5,0,0.75,0.75,1
07d21,0.25,0.75,0,0.25,0.25,0,0,0.5,0,0,0.75,0
07d22,0.142857142857143,0.75,0,0.375,0.25,0,0.5,0.5,0,0.6,0.75,1
07d23,0.5,0.75,0,0.375,0.25,0,0.4,0.5,1,0.5,0.75,1
07d24,0.2,0.75,0,0.142857142857143,0.25,0,0.375,0.5,0,0.428571428571429,0.75,1
07e1,0.5,0.5,0,0.5,0,1,0.1,0.25,1,0.363636363636364,0.25,1
07e2,0.25,0.5,0,0.25,0,0,0.25,0.25,0,0.2,0.25,0
07e3,0,0.5,1,0,0,0,NaN,0.25,0,0.363636363636364,0.25,0
07e4,0.666666666666667,0.5,0,0,0,0,0,0.25,0,0.25,0.25,0
07e5,NaN,0.5,0,0,0,0,0,0.25,0,NaN,0.25,0
07e6,0.375,0.5,1,0,0,0,0.2,0.25,0,0.375,0.25,0
07e8,0.363636363636364,0.5,1,0.1,0,0,0.333333333333333,0.25,0,0.222222222222222,0.25,1
07e9,0,0.5,1,0.333333333333333,0,1,0.2,0.25,1,0.285714285714286,0.25,1
07e10,0.5,0.5,0,0.222222222222222,0,0,0.2,0.25,0,0.4,0.25,0
07e11,0.75,0.5,0,0.111111111111111,0,0,0.285714285714286,0.25,0,0.4,0.25,0
07e12,0.444444444444444,0.5,0,0,0,0,0,0.25,0,0,0.25,0
07e13,0.285714285714286,0.5,0,0.25,0,0,0.222222222222222,0.25,0,0.166666666666667,0.25,0
07e14,NaN,0.5,0,0,0,0,0,0.25,0,0,0.25,0
07e15,0,0.5,1,0,0,0,0.2,0.25,0,0.375,0.25,1
07e17,0.25,0.5,0,0.5,0,0,0.333333333333333,0.25,0,0.25,0.25,0
07e18,0.5,0.5,1,0,0,0,0,0.25,1,0.2,0.25,0
07e19,0,0.5,0,0.25,0,0,0.333333333333333,0.25,0,0.166666666666667,0.25,0
07e20,1,0.5,0,0.125,0,0,0.222222222222222,0.25,0,0.333333333333333,0.25,0
07e21,0,0.5,0,0.25,0,0,0.333333333333333,0.25,0,0.2,0.25,0
07f1,0.75,0.5,0,0.5,0,0,0.4,0.5,1,1,0,1
07f2,0.5,0.5,0,0,0,0,0.285714285714286,0.5,1,NaN,0,1
07f3,0,0.5,1,0,0,0,0.166666666666667,0.5,1,0,0,1
07f4,0,0.5,1,0.333333333333333,0,0,0,0.5,0,0,0,1
07f5,0.333333333333333,0.5,0,0,0,0,0,0.5,0,0.333333333333333,0,0
07f7,0.25,0.5,0,0.25,0,0,0.181818181818182,0.5,0,0.3,0,0
